tdp,runTime,cores,memory,carbonEmission,coreType_GPU
6.7,14643.22188,204,1133.8,19829265.49,0
8.1,14644.87711,206,1134.0,23177597.55,0
8.1,14645.3631,208,1134.2,23358765.37,0
6.6,14646.79303,210,1134.4,20049426.95,0
10.5,14648.61407,212,1134.6,29365997.83,0
11.9,14650.19961,214,1134.8,32924945.1,0
14.4,14650.54158,216,1135.0,39178328.41,0
10.3,14652.33676,218,1135.2,29591085.75,0
6.8,14654.28806,220,1135.4,21283883.12,0
9.4,14656.08572,222,1135.6,27840982.19,0
7.5,14657.09257,224,1135.8,23330835.81,0
7.5,14658.19612,226,1136.0,23499835.82,0
6.3,14659.19852,228,1136.2,20633046.57,0
10.0,14659.94826,230,1136.4,30217247.14,0
3.8,14661.02671,232,1136.6,14480879.61,0
7.1,14661.16739,234,1136.8,23135056.81,0
23.8,14661.26608,236,1137.0,67028246.63,0
15.8,14662.70178,238,1137.2,46433555.72,0
11.3,14663.75737,240,1137.4,34801883.39,0
7.5,14665.07681,242,1137.6,24849442.07,0
4.2,14666.76322,244,1137.8,16081162.6,0
15.0,14668.59694,246,1138.0,45673928.89,0
17.5,14670.10877,248,1138.2,52896721.47,0
23.8,14670.50783,250,1138.4,70776066.71,0
16.3,14672.21821,252,1138.6,50325163.89,0
15.5,14673.78756,254,1138.8,48436646.49,0
22.8,14675.48688,256,1139.0,69545196.05,0
22.8,14677.32282,258,1139.2,70061291.31,0
16.3,14678.22523,260,1139.4,51797772.45,0
16.3,14678.66907,262,1139.6,52162350.87,0
10.8,14679.31594,264,1139.8,36395315.28,0
10.8,14680.49297,266,1140.0,36639066.16,0
10.8,14681.71988,268,1140.2,36882980.96,0
10.8,14682.36832,270,1140.4,37125473.31,0
15.8,14682.86662,272,1140.6,52481461.5,0
19.3,14684.65807,274,1140.8,63498702.44,0
21.0,14686.58148,276,1141.0,69152522.83,0
10.8,14687.56712,278,1141.2,38102413.44,0
10.8,14687.93987,280,1141.4,38344335.19,0
15.8,14689.13065,282,1141.6,54264616.26,0
8.1,14689.63896,284,1141.8,30305257.61,0
15.6,14690.37054,286,1142.0,54337566.25,0
21.7,14692.1647,288,1142.2,74227890.35,0
23.8,14694.05426,290,1142.4,81493995.65,0
15.8,14694.80664,292,1142.6,56047029.94,0
8.1,14695.83639,294,1142.8,31223145.09,0
11.9,14696.02273,296,1143.0,43915812.47,0
12.5,14696.29213,298,1143.2,46171025.02,0
10.5,14698.02447,300,1143.4,39780649.81,0
16.5,14699.25975,302,1143.6,60177932.21,0
13.8,14700.90762,304,1143.8,51419826.44,0
11.9,14702.70626,306,1144.0,45264179.33,0
15.8,14704.43409,308,1144.2,58903908.79,0
15.6,14705.50758,310,1144.4,58570678.14,0
16.3,14706.1409,312,1144.6,61352263.98,0
16.3,14706.48471,314,1144.8,61717398.36,0
7.5,14708.27896,316,1145.0,31131794.92,0
10.8,14709.27146,318,1145.2,42984812.83,0
10.8,14711.00943,320,1145.4,43231224.9,0
16.3,14711.02722,322,1145.6,63191711.06,0
3.8,14712.16094,324,1145.8,18462447.84,0
10.8,14713.68462,326,1146.0,43963217.77,0
15.8,14714.63218,328,1146.2,62472404.63,0
13.1,14714.93387,330,1146.4,52903032.89,0
8.1,14716.50167,332,1146.6,34711274.97,0
13.1,14716.94669,334,1146.8,53495608.69,0
10.4,14717.10687,336,1147.0,43683521.66,0
6.6,14718.84484,338,1147.2,29612550.09,0
7.8,14719.26163,340,1147.4,34306671.53,0
4.4,14719.8618,342,1147.6,21527795.23,0
10.5,14721.59476,344,1147.8,45010514.35,0
14.4,14722.12988,346,1148.0,60283138.65,0
14.4,14723.4576,348,1148.2,60610348.48,0
11.5,14725.31403,350,1148.4,49627368.09,0
10.0,14725.75187,352,1148.6,44001151.7,0
7.5,14726.68408,354,1148.8,34363222.98,0
13.0,14728.24934,356,1149.0,56361682.02,0
11.3,14729.32626,358,1149.2,49871637.52,0
6.7,14729.91696,360,1149.4,31664114.19,0
8.1,14731.00273,362,1149.6,37467281.53,0
8.1,14731.7098,364,1149.8,37650542.21,0
6.6,14732.58208,366,1150.0,31712478.17,0
10.5,14734.17122,368,1150.2,47869230.31,0
11.9,14736.06209,370,1150.4,53887882.86,0
14.4,14736.71259,372,1150.6,64529667.88,0
10.3,14737.50289,374,1150.8,47750924.53,0
6.8,14738.36128,376,1151.0,33304178.15,0
9.4,14739.23757,378,1151.2,44422624.35,0
7.5,14739.84409,380,1151.4,36580205.05,0
7.5,14741.34226,382,1151.6,36752115.15,0
6.3,14741.37689,384,1151.8,31779057.1,0
10.0,14743.14701,386,1152.0,47861238.29,0
3.8,14743.5217,388,1152.2,21242284.07,0
7.1,14745.22754,390,1152.4,35693735.81,0
23.8,14745.25301,392,1152.6,108913213.0,0
15.8,14746.96034,394,1152.8,74276457.1,0
11.3,14748.24189,396,1153.0,54744709.3,0
7.5,14749.29956,398,1153.2,38118216.54,0
4.2,14751.17401,400,1153.4,23553789.2,0
15.0,14751.37579,1,1153.6,4965246.558,0
17.5,14753.3348,2,1153.8,5190067.168,0
23.8,14754.43585,4,1154.0,5863557.874,0
16.3,14754.83894,6,1154.2,5893585.821,0
15.5,14755.8997,8,1154.4,6187453.835,0
22.8,14757.67069,10,1154.6,7350682.328,0
22.8,14759.16058,12,1154.8,7861648.565,0
16.3,14759.42232,14,1155.0,7355453.506,0
16.3,14761.1686,16,1155.2,7721376.194,0
10.8,14761.80733,18,1155.4,6980663.559,0
10.8,14762.90658,20,1155.6,7223367.967,0
10.8,14763.22011,22,1155.8,7465711.104,0
10.8,14764.40353,24,1156.0,7708518.694,0
15.8,14766.08239,26,1156.2,9404526.743,0
19.3,14767.34663,28,1156.4,10854713.02,0
21.0,14768.22176,30,1156.6,11857713.93,0
10.8,14769.41099,32,1156.8,8680298.254,0
10.8,14770.50685,34,1157.0,8923251.582,0
15.8,14771.24974,36,1157.2,11178426.35,0
8.1,14771.73491,38,1157.4,8261544.064,0
15.6,14772.46821,40,1157.6,11798202.71,0
21.7,14773.70527,42,1157.8,15013697.11,0
23.8,14774.43858,44,1158.0,16533850.6,0
15.8,14775.74789,46,1158.2,12952978.13,0
8.1,14777.16609,48,1158.4,9174692.591,0
11.9,14779.13392,50,1158.6,11483299.35,0
12.5,14780.30258,52,1158.8,12100319.05,0
10.5,14781.45337,54,1159.0,11173511.59,0
16.5,14781.82241,56,1159.2,15168749.81,0
13.8,14781.84069,58,1159.4,13786760.19,0
11.9,14783.727,60,1159.6,12822583.02,0
15.8,14785.15791,62,1159.8,15796868.39,0
15.6,14786.98214,64,1160.0,16010059.58,0
16.3,14788.49179,66,1160.2,16878872.01,0
16.3,14788.98646,68,1160.4,17245176.96,0
7.5,14790.53919,70,1160.6,10716877.44,0
10.8,14790.89686,72,1160.8,13545801.24,0
10.8,14792.37753,74,1161.0,13789825.32,0
16.3,14793.75051,76,1161.2,18714164.99,0
3.8,14795.09441,78,1161.4,8163635.679,0
10.8,14795.69925,80,1161.6,14521089.54,0
15.8,14796.45183,82,1161.8,19356194.05,0
13.1,14797.19074,84,1162.0,17171821.56,0
8.1,14797.33656,86,1162.2,12650358.18,0
13.1,14798.09645,88,1162.4,17761439.53,0
10.4,14798.10383,90,1162.6,15334046.86,0
6.6,14799.42857,92,1162.8,11653249.2,0
7.8,14801.23774,94,1163.0,13067051.39,0
4.4,14801.56842,96,1163.2,9586294.05,0
10.5,14802.68669,98,1163.4,16384089.6,0
14.4,14803.2679,100,1163.6,20990518.04,0
14.4,14804.97768,102,1163.8,21316497.18,0
11.5,14806.60753,104,1164.0,18262467.39,0
10.0,14806.82362,106,1164.2,16739423.62,0
7.5,14807.10636,108,1164.4,13938787.15,0
13.0,14808.47416,110,1164.6,20889993.39,0
11.3,14808.63992,112,1164.8,19048413.63,0
6.7,14808.79682,114,1165.0,13425053.47,0
8.1,14809.19932,116,1165.2,15396751.36,0
8.1,14809.21296,118,1165.4,15579182.48,0
6.6,14809.50493,120,1165.6,13744293.84,0
10.5,14811.26084,122,1165.8,19228599.52,0
11.9,14811.7363,124,1166.0,21411648.07,0
14.4,14813.68684,126,1166.2,25213977.7,0
10.3,14814.33038,128,1166.4,19654442.98,0
6.8,14815.1092,130,1166.6,14785288.3,0
9.4,14815.89324,132,1166.8,18787995.3,0
7.5,14817.04747,134,1167.0,16145870.95,0
7.5,14818.17725,136,1167.2,16316170.76,0
6.3,14819.25794,138,1167.4,14629012.29,0
10.0,14819.30536,140,1167.6,20581315.13,0
3.8,14820.34097,142,1167.8,10932326.44,0
7.1,14821.12075,144,1168.0,16349677.37,0
23.8,14821.69149,146,1168.2,43862664.56,0
15.8,14822.62037,148,1168.4,31117084.04,0
11.3,14824.49869,150,1168.6,23902704.06,0
7.5,14826.32594,152,1168.8,17678436.68,0
4.2,14827.28301,154,1169.0,12145508.78,0
15.0,14827.72269,156,1169.2,31149096.16,0
17.5,14828.42421,158,1169.4,35921308.14,0
23.8,14829.32367,160,1169.6,47630934.32,0
16.3,14829.56481,162,1169.8,34529457.79,0
15.5,14830.33917,164,1170.0,33425336.87,0
22.8,14831.69638,166,1170.2,47380626.27,0
22.8,14832.21804,168,1170.4,47895042.49,0
16.3,14833.63916,170,1170.6,36006323.22,0
16.3,14835.34141,172,1170.8,36377341.91,0
10.8,14835.56787,174,1171.0,25998917.88,0
10.8,14837.01765,176,1171.2,26244858.96,0
10.8,14837.91788,178,1171.4,26489866.5,0
10.8,14839.54701,180,1171.6,26736216.82,0
15.8,14839.92275,182,1171.8,37201463.76,0
19.3,14840.18885,184,1172.0,44791444.35,0
21.0,14840.21999,186,1172.2,48777569.34,0
10.8,14840.28574,188,1172.4,27711363.72,0
10.8,14840.46116,190,1172.6,27955148.15,0
15.8,14841.37894,192,1172.8,38984129.03,0
8.1,14842.22898,194,1173.0,22561212.9,0
15.6,14843.51684,196,1173.2,39261052.0,0
21.7,14843.68404,198,1173.4,53182309.13,0
23.8,14845.34067,200,1173.6,58395891.71,0
15.8,14845.88934,202,1173.8,40775532.04,0
8.1,14847.32308,204,1174.0,23483388.16,0
11.9,14848.82382,206,1174.2,32466351.7,0
12.5,14849.04902,208,1174.4,34137783.35,0
10.5,14850.14079,210,1174.6,29701434.99,0
16.5,14852.0472,212,1174.8,44240929.7,0
13.8,14852.12034,214,1175.0,38117760.63,0
11.9,14853.28782,216,1175.2,33818111.76,0
15.8,14853.47652,218,1175.4,43645114.79,0
15.6,14854.58563,220,1175.6,43509796.94,0
16.3,14854.93232,222,1175.8,45609661.5,0
16.3,14855.97766,224,1176.0,45980268.13,0
7.5,14857.62398,226,1176.2,23987950.3,0
10.8,14858.3786,228,1176.4,32620164.6,0
10.8,14859.11106,230,1176.6,32865535.46,0
16.3,14859.4089,232,1176.8,47460815.91,0
3.8,14860.48735,234,1177.0,14932635.54,0
10.8,14861.65662,236,1177.2,33602579.46,0
15.8,14861.91863,238,1177.4,47232874.65,0
13.1,14862.19899,240,1177.6,40300804.83,0
8.1,14862.98216,242,1177.8,26986661.42,0
13.1,14863.66677,244,1178.0,40895959.78,0
10.4,14864.4303,246,1178.2,33721046.96,0
6.6,14864.66014,248,1178.4,23353738.09,0
7.8,14866.43199,250,1178.6,26881507.3,0
4.4,14867.07611,252,1178.8,17417861.96,0
10.5,14869.07314,254,1179.0,34957124.78,0
14.4,14869.52876,256,1179.2,46431780.23,0
14.4,14870.49515,258,1179.4,46759784.47,0
11.5,14871.22274,260,1179.6,38600282.79,0
10.0,14872.35917,262,1179.8,34439146.71,0
7.5,14872.98975,264,1180.0,27236946.48,0
13.0,14873.56213,266,1180.2,43877363.74,0
11.3,14874.56939,268,1180.4,39044640.26,0
6.7,14875.8903,270,1180.6,25319447.2,0
8.1,14876.49903,272,1180.8,29759890.33,0
8.1,14878.42385,274,1181.0,29947010.32,0
6.6,14879.2043,276,1181.2,25469502.61,0
10.5,14881.14188,278,1181.4,37833894.04,0
11.9,14882.45237,280,1181.6,42490176.26,0
14.4,14882.53957,282,1181.8,50700655.53,0
10.3,14883.02996,284,1182.0,37911052.63,0
6.8,14883.74312,286,1182.2,26869337.02,0
9.4,14884.5571,288,1182.4,35460680.18,0
7.5,14885.17372,290,1182.6,29467089.44,0
7.5,14885.50414,292,1182.8,29637580.43,0
6.3,14886.65672,294,1183.0,25834595.74,0
10.0,14888.30697,296,1183.2,38321679.77,0
3.8,14888.87924,298,1183.4,17728665.16,0
7.1,14889.16794,300,1183.6,28972076.95,0
23.8,14891.10373,302,1183.8,85979577.37,0
15.8,14892.08099,304,1184.0,59110343.86,0
11.3,14893.7248,306,1184.2,43951385.9,0
7.5,14893.99136,308,1184.4,31013948.52,0
4.2,14895.42396,310,1184.6,19653569.71,0
15.0,14896.86705,312,1184.8,57743608.34,0
17.5,14898.18355,314,1185.0,66939571.69,0
23.8,14899.14536,316,1185.2,89789328.24,0
16.3,14900.99685,318,1185.4,63439596.91,0
15.5,14902.73258,320,1185.6,60927977.37,0
22.8,14904.26981,322,1185.8,87801229.53,0
22.8,14905.94766,324,1186.0,88326412.34,0
16.3,14906.4243,326,1186.2,64937282.45,0
16.3,14907.45951,328,1186.4,65310462.48,0
10.8,14908.74906,330,1186.6,45204181.37,0
10.8,14910.14939,332,1186.8,45453027.36,0
10.8,14912.07235,334,1187.0,45703521.07,0
10.8,14913.07596,336,1187.2,45951245.1,0
15.8,14913.24381,338,1187.4,65272283.43,0
19.3,14914.66875,340,1187.6,79069485.19,0
21.0,14915.07254,342,1187.8,86071573.28,0
10.8,14916.65279,344,1188.0,46941093.43,0
10.8,14917.6351,346,1188.2,47188907.53,0
15.8,14917.87009,348,1188.4,67080715.44,0
8.1,14918.18168,350,1188.6,37009883.6,0
15.6,14919.94043,352,1188.8,67010401.17,0
21.7,14920.51733,354,1189.0,91752284.51,0
23.8,14921.61015,356,1189.2,100693265.3,0
15.8,14922.62671,358,1189.4,68890858.24,0
8.1,14924.14549,360,1189.6,37943842.25,0
11.9,14924.49518,362,1189.8,53667363.93,0
12.5,14925.56927,364,1190.0,56408159.17,0
10.5,14927.00068,366,1190.2,48426788.59,0
16.5,14927.51586,368,1190.4,73613211.01,0
13.8,14928.31268,370,1190.6,62703242.4,0
11.9,14929.61988,372,1190.8,55034688.32,0
15.8,14930.3447,374,1191.0,71789975.05,0
15.6,14930.55319,376,1191.2,71299113.34,0
16.3,14930.91596,378,1191.4,74644485.83,0
16.3,14932.02626,380,1191.6,75019314.41,0
7.5,14933.44397,382,1191.8,37400303.68,0
10.8,14934.65565,384,1192.0,51897788.85,0
10.8,14935.07704,386,1192.2,52144262.19,0
16.3,14935.79737,388,1192.4,76515744.99,0
3.8,14936.81574,390,1192.6,21776834.34,0
10.8,14937.41271,392,1192.8,52887559.0,0
15.8,14938.19389,394,1193.0,75408956.28,0
13.1,14939.81017,396,1193.2,63685187.14,0
8.1,14940.0218,398,1193.4,41480743.1,0
13.1,14941.59869,400,1193.6,64287085.69,0
10.4,14942.20656,1,1193.8,5146808.898,0
6.6,14943.15633,2,1194.0,5179647.034,0
7.8,14945.01094,4,1194.2,5384740.333,0
4.4,14945.40979,6,1194.4,5331429.925,0
10.5,14946.22921,8,1194.6,5984162.889,0
14.4,14947.0368,10,1194.8,6664113.516,0
14.4,14947.81735,12,1195.0,6991137.945,0
11.5,14949.73358,14,1195.2,6859358.787,0
10.0,14951.6377,16,1195.4,6849758.978,0
7.5,14952.07703,18,1195.6,6567881.125,0
13.0,14953.83896,20,1195.8,7984276.124,0
11.3,14953.87157,22,1196.0,7856108.728,0
6.7,14955.81209,24,1196.2,6864100.428,0
8.1,14957.79482,26,1196.4,7429650.453,0
8.1,14957.87068,28,1196.6,7613936.208,0
6.6,14959.26729,30,1196.8,7289407.49,0
10.5,14959.91607,32,1197.0,8853116.666,0
11.9,14961.18973,34,1197.2,9631525.773,0
14.4,14961.24263,36,1197.4,10921054.91,0
10.3,14962.36384,38,1197.6,9484483.295,0
6.8,14964.28499,40,1197.8,8134205.072,0
9.4,14964.38985,42,1198.0,9525964.276,0
7.5,14965.35968,44,1198.2,8793439.626,0
7.5,14965.7491,46,1198.4,8964420.88,0
6.3,14967.06959,48,1198.6,8483472.92,0
10.0,14968.99119,50,1198.8,10724153.13,0
3.8,14970.76085,52,1199.0,7299761.481,0
7.1,14971.06772,54,1199.2,9406103.921,0
23.8,14971.59434,56,1199.4,20165558.33,0
15.8,14972.14854,58,1199.6,15448470.56,0
11.3,14973.96277,60,1199.8,12749291.42,0
7.5,14974.15866,62,1200.0,10336245.27,0
4.2,14974.64311,64,1200.2,8113699.349,0
15.0,14975.0661,66,1200.4,16289062.24,0
17.5,14976.39311,68,1200.6,18558408.86,0
23.8,14977.99524,70,1200.8,23957415.65,0
16.3,14978.41238,72,1201.0,18376676.4,0
15.5,14979.43175,74,1201.2,18077191.72,0
22.8,14980.91871,76,1201.4,24722052.4,0
22.8,14981.35298,78,1201.6,25240674.36,0
16.3,14983.27812,80,1201.8,19864827.34,0
16.3,14983.95273,82,1202.0,20236283.73,0
10.8,14984.99336,84,1202.2,15368363.97,0
10.8,14985.95987,86,1202.4,15615198.97,0
10.8,14986.23943,88,1202.6,15861338.62,0
10.8,14987.53593,90,1202.8,16108580.44,0
15.8,14987.91995,92,1203.0,21573117.33,0
19.3,14988.62963,94,1203.2,25665830.53,0
21.0,14989.47276,96,1203.4,27957579.46,0
10.8,14990.73166,98,1203.6,17095703.38,0
10.8,14991.97525,100,1203.8,17343064.03,0
15.8,14992.65049,102,1204.0,23377073.83,0
8.1,14993.33606,104,1204.2,14650016.46,0
15.6,14994.83294,106,1204.4,23858836.33,0
21.7,14996.65119,108,1204.6,31694507.23,0
23.8,14998.50992,110,1204.8,34814279.17,0
15.8,14998.70549,112,1205.0,25184388.32,0
8.1,14999.92606,114,1205.2,15580286.11,0
11.9,15000.90905,116,1205.4,20770862.01,0
12.5,15001.2372,118,1205.6,21846259.86,0
10.5,15002.11933,120,1205.8,19407115.96,0
16.5,15002.84309,122,1206.0,27959448.79,0
13.8,15003.31026,124,1206.2,24534025.27,0
11.9,15004.3101,126,1206.4,22131215.86,0
15.8,15004.95422,128,1206.6,28072676.33,0
15.6,15005.42025,130,1206.8,28137995.03,0
16.3,15006.25899,132,1207.0,29544250.21,0
16.3,15007.7377,134,1207.2,29918311.7,0
7.5,15009.22061,136,1207.4,16696639.42,0
10.8,15010.61165,138,1207.6,22043338.31,0
10.8,15011.99213,140,1207.8,22291636.38,0
16.3,15013.51625,142,1208.0,31415003.88,0
3.8,15014.23698,144,1208.2,11332736.96,0
10.8,15016.04226,146,1208.4,23036662.3,0
15.8,15016.12189,148,1208.6,31693491.86,0
13.1,15017.19508,150,1208.8,27452473.8,0
8.1,15017.75746,152,1209.0,19113536.7,0
13.1,15017.92913,154,1209.2,28051126.04,0
10.4,15018.92027,156,1209.4,23563669.1,0
6.6,15020.81613,158,1209.6,16978066.69,0
7.8,15021.056,160,1209.8,19312123.68,0
4.4,15022.26803,162,1210.0,13229296.9,0
10.5,15023.7915,164,1210.2,24707268.68,0
14.4,15025.36505,166,1210.4,32311988.6,0
14.4,15026.95958,168,1210.6,32643823.68,0
11.5,15028.71109,170,1210.8,27368251.24,0
10.0,15029.86531,172,1211.0,24697895.78,0
7.5,15031.03307,174,1211.2,19979352.82,0
13.0,15032.2062,176,1211.4,31165878.81,0
11.3,15032.71091,178,1211.6,28020640.42,0
6.7,15033.33207,180,1211.8,18858491.2,0
8.1,15034.27757,182,1212.0,21912400.96,0
8.1,15035.29681,184,1212.2,22099088.3,0
6.6,15037.18872,186,1212.4,19111709.15,0
10.5,15037.71503,188,1212.6,27608531.84,0
11.9,15038.62615,190,1212.8,30877800.34,0
14.4,15039.3758,192,1213.0,36614924.66,0
10.3,15040.43809,194,1213.2,27891562.72,0
6.8,15040.50883,196,1213.4,20317747.34,0
9.4,15041.92965,198,1213.6,26336294.24,0
7.5,15042.62477,200,1213.8,22225944.81,0
7.5,15043.68814,202,1214.0,22399157.66,0
6.3,15044.27879,204,1214.2,19784227.58,0
10.0,15046.03804,206,1214.4,28610816.68,0
3.8,15047.30822,208,1214.6,14154647.31,0
7.1,15048.53128,210,1214.8,22136405.57,0
23.8,15048.61916,212,1215.0,62624134.29,0
15.8,15049.03396,214,1215.2,43668737.5,0
11.3,15050.15322,216,1215.4,32960623.93,0
7.5,15050.41241,218,1215.6,23782916.96,0
4.2,15051.62929,220,1215.8,15685807.37,0
15.0,15053.44435,222,1216.0,43101577.77,0
17.5,15054.50304,224,1216.2,49828161.69,0
23.8,15056.49572,226,1216.4,66459976.19,0
16.3,15058.20816,228,1216.6,47521649.78,0
15.5,15058.40513,230,1216.8,45797559.22,0
22.8,15058.72301,232,1217.0,65455688.36,0
22.8,15058.81702,234,1217.2,65976680.26,0
16.3,15059.83979,236,1217.4,49016553.9,0
16.3,15059.90916,238,1217.6,49389220.16,0
10.8,15060.14073,240,1217.8,34716167.94,0
10.8,15060.37107,242,1218.0,34963763.41,0
10.8,15060.47967,244,1218.2,35211081.78,0
10.8,15060.90852,246,1218.4,35459157.7,0
15.8,15062.30442,248,1218.6,49845934.46,0
19.3,15063.22353,250,1218.8,60185984.27,0
21.0,15063.25047,252,1219.0,65511224.07,0
10.8,15063.54709,254,1219.2,36453836.2,0
10.8,15063.71653,256,1219.4,36701365.6,0
15.8,15064.39031,258,1219.6,51658584.19,0
8.1,15065.07339,260,1219.8,29194460.38,0
15.6,15065.07629,262,1220.0,51785781.59,0
21.7,15067.07537,264,1220.2,70514192.52,0
23.8,15067.41138,266,1220.4,77381932.92,0
15.8,15068.78719,268,1220.6,53479935.82,0
8.1,15070.75541,270,1220.8,30133664.34,0
11.9,15071.07607,272,1221.0,42110178.65,0
12.5,15073.06757,274,1221.2,44263666.0,0
10.5,15073.77911,276,1221.4,38254061.04,0
16.5,15074.48992,278,1221.6,57527429.22,0
13.8,15075.00526,280,1221.8,49280865.95,0
11.9,15076.7884,282,1222.0,43488332.58,0
15.8,15077.34793,284,1222.2,56401998.46,0
15.6,15077.46447,286,1222.4,56111142.74,0
16.3,15078.32565,288,1222.6,58772014.78,0
16.3,15079.25203,290,1222.8,59148544.42,0
7.5,15081.04471,292,1223.0,30197835.28,0
10.8,15082.5939,294,1223.2,41448510.27,0
10.8,15083.68732,296,1223.4,41698962.08,0
16.3,15084.57232,298,1223.6,60661614.85,0
3.8,15085.93675,300,1223.8,18221918.77,0
10.8,15087.39455,302,1224.0,42451734.1,0
15.8,15088.94546,304,1224.2,60062763.52,0
13.1,15090.15104,306,1224.4,50992973.44,0
8.1,15090.31963,308,1224.6,33704494.2,0
13.1,15090.59673,310,1224.8,51594680.08,0
10.4,15091.39415,312,1225.0,42275347.46,0
6.6,15092.2042,314,1225.2,28886203.09,0
7.8,15092.31464,316,1225.4,33369663.21,0
4.4,15093.73007,318,1225.6,21200119.53,0
10.5,15093.73795,320,1225.8,43601374.89,0
14.4,15095.61138,322,1226.0,58195750.86,0
14.4,15096.44438,324,1226.2,58528886.8,0
11.5,15096.7399,326,1226.4,48057462.73,0
10.0,15097.22658,328,1226.6,42700717.72,0
7.5,15098.96259,330,1226.8,33506888.05,0
13.0,15099.9222,332,1227.0,54550271.12,0
11.3,15100.01026,334,1227.2,48359286.26,0
6.7,15101.96286,336,1227.4,30957991.93,0
8.1,15103.49178,338,1227.6,36524541.58,0
8.1,15104.43015,340,1227.8,36712864.2,0
6.6,15106.16457,342,1228.0,31037761.63,0
10.5,15106.19988,344,1228.2,46528847.74,0
11.9,15107.74624,346,1228.4,52313565.87,0
14.4,15108.19022,348,1228.6,62536600.81,0
10.3,15108.53477,350,1228.8,46458548.09,0
6.8,15109.87913,352,1229.0,32609568.64,0
9.4,15111.86512,354,1229.2,43297639.3,0
7.5,15112.91202,356,1229.4,35779453.45,0
7.5,15113.46149,358,1229.6,35953192.07,0
6.3,15114.08967,360,1229.8,31185261.81,0
10.0,15114.31162,362,1230.0,46653020.59,0
3.8,15115.02742,364,1230.2,21066592.28,0
7.1,15115.75433,366,1230.4,34973573.06,0
23.8,15116.29664,368,1230.6,105451081.0,0
15.8,15116.57442,370,1230.8,72131956.69,0
11.3,15116.78218,372,1231.0,53342197.44,0
7.5,15117.54745,374,1231.2,37342787.23,0
4.2,15118.42787,376,1231.4,23319234.69,0
15.0,15118.90388,378,1231.6,70132486.68,0
17.5,15120.20727,380,1231.8,81354645.62,0
23.8,15120.75873,382,1232.0,109301504.5,0
16.3,15122.44526,384,1232.2,76895359.52,0
15.5,15123.70024,386,1232.4,73740991.16,0
22.8,15124.1448,388,1232.6,106521704.7,0
22.8,15124.79006,390,1232.8,107049113.3,0
16.3,15126.65136,392,1233.0,78413110.98,0
16.3,15128.6172,394,1233.2,78797441.08,0
10.8,15129.11193,396,1233.4,54234146.81,0
10.8,15129.39273,398,1233.6,54483350.18,0
10.8,15131.28674,400,1233.8,54738398.66,0
10.8,15132.75282,1,1234.0,5388536.09,0
15.8,15133.92491,2,1234.2,5628060.949,0
19.3,15135.03545,4,1234.4,6151692.068,0
21.0,15135.83719,6,1234.6,6711922.893,0
10.8,15137.69852,8,1234.8,6259889.548,0
10.8,15139.61269,10,1235.0,6509045.54,0
15.8,15140.19297,12,1235.2,7445225.158,0
8.1,15141.15228,14,1235.4,6573298.98,0
15.6,15141.82742,16,1235.6,8135366.94,0
21.7,15142.37064,18,1235.8,9752502.091,0
23.8,15144.17453,20,1236.0,10733396.84,0
15.8,15145.37622,22,1236.2,9263228.562,0
8.1,15147.31764,24,1236.4,7508883.814,0
11.9,15147.8116,26,1236.6,8828461.999,0
12.5,15148.05005,28,1236.8,9294942.929,0
10.5,15149.5599,30,1237.0,8895401.046,0
16.5,15149.89346,32,1237.2,11338839.51,0
13.8,15150.54232,34,1237.4,10665913.79,0
11.9,15151.88468,36,1237.6,10199813.92,0
15.8,15152.93731,38,1237.8,12174030.47,0
15.6,15154.50728,40,1238.0,12446840.78,0
16.3,15155.77694,42,1238.2,13143884.73,0
16.3,15156.02298,44,1238.4,13518915.51,0
7.5,15157.36657,46,1238.6,9250990.423,0
10.8,15158.41374,48,1238.8,11241913.02,0
10.8,15159.68827,50,1239.0,11491552.01,0
16.3,15159.87028,52,1239.2,15021997.41,0
3.8,15161.13483,54,1239.4,7652488.072,0
10.8,15161.3441,56,1239.6,12238969.98,0
15.8,15163.30683,58,1239.8,15817569.15,0
13.1,15163.62669,60,1240.0,14322156.22,0
8.1,15165.16535,62,1240.2,11066959.71,0
13.1,15165.97182,64,1240.4,14927569.69,0
10.4,15167.31438,66,1240.6,13184817.18,0
6.6,15168.3153,68,1240.8,10458762.69,0
7.8,15169.37396,70,1241.0,11576335.84,0
4.4,15170.4739,72,1241.2,8946312.992,0
10.5,15171.5855,74,1241.4,14232314.5,0
14.4,15173.32449,76,1241.6,17879932.96,0
14.4,15174.51193,78,1241.8,18212962.92,0
11.5,15174.79656,80,1242.0,15880314.63,0
10.0,15175.55184,82,1242.2,14733357.5,0
7.5,15176.2963,84,1242.4,12552482.84,0
13.0,15177.83646,86,1242.6,18160640.13,0
11.3,15178.2372,88,1242.8,16742050.68,0
6.7,15178.9113,90,1243.0,12247021.91,0
8.1,15180.01436,92,1243.2,13882561.95,0
8.1,15180.07417,94,1243.4,14069601.78,0
6.6,15181.69288,96,1243.6,12603449.2,0
10.5,15182.23651,98,1243.8,17148334.25,0
11.9,15183.83418,100,1244.0,19001255.44,0
14.4,15185.23488,102,1244.2,22208213.63,0
10.3,15185.84903,104,1244.4,17640022.92,0
6.8,15187.13088,106,1244.6,13614591.72,0
9.4,15188.51598,108,1244.8,17001066.46,0
7.5,15189.54254,110,1245.0,14816414.62,0
7.5,15190.81144,112,1245.2,14990972.65,0
